id_cliente,eta,segmento,anzianita_mesi,num_prodotti,stipendio_accreditato,ha_carta_credito,ha_mutuo,ha_investimenti,saldo_medio_eur,patrimonio_gestito_eur,canale_preferito,accessi_app_mese,transazioni_mese,giorni_ultima_operazione,variazione_saldo_3m_pct,reclami_12m,nps,note_gestore,abbandono
CL003427,51,mass,214,4,0,1,0,0,3706.11,0.0,app,15,13,15,-3.2,0,7.6,,0
CL003428,78,mass,130,5,1,0,0,1,3120.43,25685.54,app,15,18,14,10.1,0,5.6,,0
CL003429,71,private,73,3,0,0,0,1,83364.85,517627.14,filiale,1,8,9,5.4,0,6.3,,0
CL003430,39,affluent,47,3,0,1,0,1,100164.08,43378.6,filiale,4,11,9,-22.2,0,5.1,,0
CL003431,36,mass,59,3,1,0,0,0,8277.47,0.0,app,16,15,15,-0.7,1,6.6,,0
CL003432,70,affluent,139,2,1,0,0,1,4830.13,416758.49,web,0,10,12,-6.5,1,9.6,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL003433,33,mass,71,5,1,1,0,0,773.71,0.0,filiale,9,21,10,-10.9,0,8.8,,0
CL003434,42,mass,57,2,0,1,0,0,2106.85,0.0,filiale,5,8,7,-7.5,0,,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL003435,35,affluent,74,2,1,0,0,1,32823.18,277397.22,app,11,26,13,10.3,1,10.0,,0
CL003436,60,affluent,81,4,1,1,0,0,25890.63,0.0,web,0,14,11,19.8,1,7.8,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL003437,39,mass,240,5,1,0,0,0,7067.77,0.0,web,2,17,6,8.4,0,8.3,,0
CL003438,63,mass,74,2,0,1,0,0,3797.51,0.0,filiale,0,8,7,-6.6,0,4.2,Malcontento espresso dopo l'aumento del canone annuo.,1
CL003439,81,mass,118,2,0,0,0,0,15641.41,0.0,filiale,1,3,67,1.6,0,9.2,Ha menzionato un'offerta ricevuta da una banca online con canone azzerato.,1
CL003440,74,mass,104,3,1,1,0,0,8909.74,0.0,app,16,15,13,1.5,0,6.5,,0
CL003441,82,private,114,5,1,1,0,1,143059.56,599508.14,app,7,15,4,12.0,0,8.1,,0
CL003442,21,mass,27,1,1,0,0,1,12466.56,26414.86,filiale,3,9,9,1.3,1,7.7,,1
CL003443,50,mass,204,5,0,1,0,0,1008.26,0.0,filiale,1,16,13,8.4,0,7.1,,0
CL003444,34,mass,283,6,0,1,1,0,4119.28,0.0,filiale,0,15,11,1.8,1,6.5,,0
CL003445,80,mass,158,3,0,0,0,0,5032.95,0.0,app,8,9,10,7.4,0,4.5,,0
CL003446,66,mass,136,1,1,0,0,1,7645.2,16081.21,filiale,1,10,11,11.8,1,,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,1
CL003447,41,private,40,3,1,0,0,0,28496.83,0.0,app,16,12,6,-12.0,1,6.3,,1
CL003448,57,mass,209,3,1,1,0,1,3517.95,8336.99,filiale,2,8,12,-0.9,0,3.8,,0
CL003449,59,mass,80,4,0,1,0,0,6376.76,0.0,filiale,0,8,17,-2.0,0,10.0,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003450,52,mass,51,1,0,0,1,1,6832.5,30730.73,app,14,7,18,10.3,0,7.1,,0
CL003451,51,mass,134,1,1,0,1,0,12932.73,0.0,app,17,10,16,0.8,0,8.0,,1
CL003452,23,mass,140,2,1,1,0,1,8825.1,14457.2,app,12,16,10,-7.9,0,4.7,,0
CL003453,49,mass,199,2,1,1,0,0,4210.09,0.0,app,12,10,12,-4.1,0,6.1,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL003454,42,mass,72,3,1,1,0,0,8163.89,0.0,app,16,11,15,2.7,0,6.8,,0
CL003455,74,mass,106,5,0,1,0,0,3709.95,0.0,filiale,1,10,9,8.2,0,3.8,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL003456,77,affluent,144,2,1,0,1,1,30450.45,71578.15,app,7,21,13,-7.4,0,8.0,,0
CL003457,69,mass,114,5,0,1,0,1,9093.56,9420.11,filiale,2,12,7,-5.7,0,9.5,,1
CL003458,22,mass,101,3,0,0,0,1,4269.4,23446.84,app,15,9,13,-6.2,0,7.3,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL003459,75,mass,142,2,1,1,0,0,6159.75,0.0,web,0,22,12,-5.7,2,5.4,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,1
CL003460,46,mass,62,2,1,1,0,0,10563.69,0.0,web,1,13,12,-4.0,0,7.0,,0
CL003461,47,affluent,200,5,1,1,1,1,50650.68,149374.68,app,14,15,13,5.6,1,4.8,,0
CL003462,82,mass,173,1,0,0,0,0,13495.68,0.0,app,6,5,13,12.2,0,7.4,,0
CL003463,77,mass,202,1,1,1,0,0,36156.19,0.0,filiale,0,20,16,-6.0,1,6.5,Malcontento espresso dopo l'aumento del canone annuo.,0
CL003464,23,mass,35,2,0,1,0,0,8371.89,0.0,app,14,5,6,-19.8,0,8.4,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003465,43,affluent,125,6,0,1,1,1,17616.59,81887.2,app,20,11,15,4.4,0,5.9,,0
CL003466,69,mass,175,1,0,0,0,0,7049.0,0.0,filiale,0,5,13,-18.0,0,,,0
CL003467,55,mass,116,3,0,0,0,0,6781.38,0.0,app,10,12,9,17.0,0,6.4,,0
CL003468,37,mass,45,3,1,1,0,0,7724.56,0.0,app,14,12,8,-0.1,0,6.8,,0
CL003469,54,mass,110,2,0,0,0,1,17077.46,5429.56,app,15,9,7,3.3,0,,,0
CL003470,77,affluent,177,5,0,1,0,0,5860.9,0.0,web,1,10,11,13.3,0,3.4,,0
CL003471,34,mass,157,1,1,1,0,0,17369.21,0.0,filiale,3,14,16,-2.2,0,9.2,,0
CL003472,69,mass,75,5,1,1,1,0,23514.56,0.0,app,12,19,16,5.5,0,7.9,,0
CL003473,68,mass,131,3,1,0,0,0,7415.02,0.0,app,7,15,9,5.6,1,8.6,Interessato a una consulenza sulla previdenza integrativa.,0
CL003474,78,affluent,89,1,1,0,0,1,45464.23,45964.99,app,7,13,15,21.3,0,3.2,,0
CL003475,39,mass,133,6,1,0,0,0,3577.86,0.0,filiale,2,16,14,25.6,0,8.9,,0
CL003476,34,mass,147,3,1,1,0,0,4472.45,0.0,filiale,5,19,9,0.3,0,5.6,,0
CL003477,56,private,72,3,0,0,0,1,250034.53,506761.5,app,15,9,11,18.9,0,,,0
CL003478,55,mass,66,2,1,0,0,0,7865.15,0.0,app,19,11,12,-24.2,0,8.8,Malcontento espresso dopo l'aumento del canone annuo.,0
CL003479,47,affluent,72,2,1,0,0,1,51041.7,33651.72,web,4,20,10,-2.1,0,10.0,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,0
CL003480,71,affluent,118,7,1,0,0,0,46899.45,0.0,web,0,17,16,8.6,1,7.0,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003481,72,mass,97,4,1,1,0,0,9982.12,0.0,web,0,15,6,-16.0,0,3.7,,0
CL003482,36,mass,136,5,0,1,0,0,9027.08,0.0,app,11,15,12,26.8,0,6.5,,0
CL003483,72,mass,203,3,1,1,0,0,1768.85,0.0,app,12,14,10,18.7,0,,,0
CL003484,35,affluent,89,6,1,0,0,1,56432.51,248884.03,app,16,14,13,-3.4,0,7.5,,0
CL003485,46,affluent,67,4,1,1,0,0,142128.58,0.0,filiale,5,19,5,26.8,0,5.4,,0
CL003486,21,private,57,4,1,1,1,1,130252.91,3513138.6,web,9,14,7,10.4,0,8.6,,0
CL003487,42,mass,97,2,0,1,1,0,17146.2,0.0,app,23,5,19,3.9,0,10.0,,0
CL003488,83,mass,129,2,1,1,0,0,1947.76,0.0,filiale,1,13,12,6.3,0,7.6,Interessato a una consulenza sulla previdenza integrativa.,0
CL003489,49,mass,96,6,0,1,0,0,4329.53,0.0,filiale,3,10,10,-8.1,0,9.4,,0
CL003490,66,mass,188,1,1,1,0,0,2497.28,0.0,filiale,0,4,15,3.0,1,6.9,,0
CL003491,27,mass,42,4,0,0,0,1,15387.32,2509.98,web,7,10,9,-8.8,0,5.8,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL003492,61,affluent,278,6,1,1,0,1,116796.5,49749.25,web,2,13,13,1.0,1,3.8,,0
CL003493,44,mass,101,4,1,0,0,1,4067.25,47917.89,web,5,20,19,2.3,1,6.7,,0
CL003494,69,mass,110,3,1,1,0,0,12758.53,0.0,app,7,16,8,3.6,0,7.8,Interessato a una consulenza sulla previdenza integrativa.,0
CL003495,81,mass,106,1,1,1,0,0,19644.72,0.0,filiale,0,14,12,0.8,0,6.7,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL003496,55,mass,78,3,1,0,0,0,4317.25,0.0,web,3,20,9,29.2,0,,,0
CL003497,26,affluent,73,3,0,0,0,1,29987.5,102336.8,web,10,8,13,-18.4,1,4.4,,1
CL003498,51,mass,109,2,0,1,1,1,8606.33,3723.31,web,3,9,8,-20.6,0,7.3,,1
CL003499,28,mass,60,4,0,0,0,0,2083.32,0.0,app,13,16,12,-9.5,0,7.4,,0
CL003500,49,mass,55,2,1,1,1,1,4910.29,8764.34,web,3,13,18,0.8,0,6.2,Ha ridotto l'operativita' e valuta di spostare la liquidita' altrove.,0
CL003501,24,mass,71,4,1,1,0,1,30592.45,73339.98,app,9,16,15,-3.8,1,4.3,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003502,62,mass,87,4,0,0,0,0,2835.54,0.0,filiale,2,8,17,-16.0,1,4.0,,1
CL003503,40,affluent,36,1,1,0,1,1,57538.13,54473.32,filiale,1,12,14,23.9,0,10.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL003504,33,affluent,117,4,1,1,1,1,42752.52,468595.85,web,4,20,12,7.5,1,4.2,,0
CL003505,21,mass,15,2,0,1,0,0,3837.63,0.0,app,12,10,10,-3.0,2,5.5,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,1
CL003506,78,mass,118,2,1,1,0,0,5428.89,0.0,app,9,16,8,-10.1,0,8.8,,0
CL003507,75,mass,126,3,0,1,0,0,21533.34,0.0,filiale,0,14,11,-2.2,2,7.2,,1
CL003508,73,mass,217,1,1,1,0,0,7319.06,0.0,app,5,10,8,-5.1,1,10.0,,0
CL003509,23,mass,16,1,0,1,0,0,8423.97,0.0,filiale,11,10,10,5.6,0,5.0,,0
CL003510,43,affluent,137,2,1,0,1,1,112705.73,74870.82,app,11,9,13,-14.6,0,7.3,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL003511,84,mass,198,2,0,0,0,0,3427.31,0.0,filiale,0,7,9,-8.4,0,5.6,,1
CL003512,58,affluent,231,4,1,0,0,1,10399.74,24115.9,app,8,18,14,11.2,0,7.8,,0
CL003513,28,mass,147,2,1,0,0,0,21840.31,0.0,web,6,19,15,-6.3,0,5.9,,0
CL003514,29,mass,72,3,0,1,0,1,5028.46,3915.12,app,14,9,10,8.6,0,7.5,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL003515,37,mass,133,3,1,1,1,1,9939.19,7199.21,filiale,8,13,7,0.1,1,4.5,,0
CL003516,84,mass,236,3,1,0,0,0,2239.27,0.0,web,1,17,11,-2.2,0,5.2,,0
CL003517,31,mass,22,2,1,1,0,0,6308.63,0.0,web,4,19,12,-7.5,0,5.7,,0
CL003518,79,affluent,90,5,1,1,0,1,9941.96,175831.45,app,8,17,9,1.8,0,5.2,,0
CL003519,64,mass,130,3,0,1,0,0,4709.64,0.0,web,1,6,18,-1.5,0,8.0,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,1
CL003520,80,mass,192,2,0,0,0,1,2482.12,4409.71,app,11,9,10,-27.9,2,4.6,,1
CL003521,74,mass,164,3,1,0,1,0,2018.5,0.0,app,8,13,13,14.4,0,7.6,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003522,41,mass,108,5,1,1,0,0,3385.27,0.0,app,17,18,9,4.9,0,4.6,,0
CL003523,74,mass,249,6,1,1,0,0,564.5,0.0,web,2,11,20,-16.2,2,5.5,,1
CL003524,31,mass,63,2,0,0,1,1,1565.7,26892.08,filiale,7,6,15,-1.3,0,6.7,,1
CL003525,39,mass,58,2,1,0,0,0,8992.74,0.0,app,19,7,10,-3.1,1,8.6,,0
CL003526,33,mass,58,3,1,1,0,0,6080.85,0.0,filiale,8,10,9,-10.5,1,9.9,,0
CL003527,28,affluent,88,3,1,0,0,0,10147.59,0.0,app,12,11,9,8.8,0,8.2,,0
CL003528,25,affluent,66,2,0,0,0,1,43688.74,65741.66,web,6,10,13,17.9,1,7.6,,0
CL003529,32,mass,139,2,0,0,0,0,2017.49,0.0,web,7,14,11,-4.5,1,5.7,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,1
CL003530,27,mass,45,1,0,1,0,0,8516.56,0.0,filiale,7,7,9,-4.1,1,6.9,Malcontento espresso dopo l'aumento del canone annuo.,1
CL003531,45,mass,116,2,0,1,0,0,4007.51,0.0,app,19,4,9,-10.3,0,6.7,,1
CL003532,24,mass,118,2,0,0,0,0,3318.9,0.0,web,3,7,12,-25.7,0,7.6,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003533,24,mass,164,2,0,0,1,0,4097.13,0.0,filiale,5,11,15,6.1,1,5.7,,0
CL003534,85,mass,101,1,1,1,0,0,44514.74,0.0,filiale,0,12,12,23.8,2,5.7,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,1
CL003535,25,mass,48,2,1,1,0,0,2246.39,0.0,filiale,7,9,9,-0.9,1,7.1,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL003536,24,mass,61,5,1,1,1,1,5452.9,40870.96,app,19,18,12,-1.2,1,,,0
CL003537,21,mass,18,1,0,0,1,0,8984.28,0.0,filiale,11,10,10,0.2,0,7.8,,0
CL003538,28,affluent,92,6,1,1,0,0,11221.51,0.0,filiale,7,18,15,-5.1,1,9.4,,0
CL003539,54,mass,122,4,1,1,0,0,1059.09,0.0,app,17,11,13,-12.8,1,6.2,,0
CL003540,74,mass,141,2,0,0,0,0,2588.96,0.0,web,0,12,14,31.7,0,8.8,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003541,68,mass,111,3,1,1,0,0,8808.89,0.0,app,10,11,8,6.6,1,5.9,,0
CL003542,58,affluent,193,1,0,0,0,1,19613.17,345239.29,app,8,8,15,8.1,0,8.8,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL003543,25,affluent,49,5,0,1,1,0,21671.73,0.0,app,15,14,13,28.1,0,9.1,,0
CL003544,71,mass,199,2,0,1,0,0,10093.96,0.0,app,13,5,14,3.4,0,9.2,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003545,22,mass,44,2,0,0,0,0,2152.3,0.0,web,4,6,15,-9.2,1,7.8,,0
CL003546,61,mass,72,3,1,1,0,0,4105.65,0.0,filiale,2,10,7,-12.1,0,9.6,,0
CL003547,47,mass,94,2,1,1,0,1,1138.59,10827.66,app,15,19,10,24.0,0,5.7,,0
CL003548,78,mass,140,3,1,1,0,0,5935.15,0.0,app,6,14,11,10.6,0,5.5,,0
CL003549,40,mass,111,1,1,0,1,1,5467.39,31457.38,app,17,10,9,-0.2,0,9.7,,0
CL003550,62,mass,56,3,0,1,1,0,9099.57,0.0,filiale,1,15,10,-5.6,0,5.8,,0
CL003551,49,affluent,84,4,0,0,0,0,9518.85,0.0,app,13,7,16,-2.5,0,7.8,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003552,54,mass,259,4,0,0,0,1,3741.72,3513.34,filiale,4,7,8,5.7,0,9.6,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL003553,81,mass,113,4,0,1,0,0,1407.23,0.0,app,8,14,7,23.0,0,7.0,,0
CL003554,67,mass,178,4,0,1,0,0,3563.52,0.0,web,0,7,18,0.2,1,5.4,,1
CL003555,47,mass,360,3,0,1,0,0,16875.35,0.0,filiale,2,13,9,-9.3,0,5.4,,0
CL003556,49,mass,279,2,1,0,0,0,3331.98,0.0,filiale,5,18,12,-14.4,0,8.0,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003557,66,affluent,81,5,1,1,0,1,7804.31,88181.1,web,3,13,11,8.6,0,7.7,,0
CL003558,42,affluent,141,3,1,1,0,1,14470.51,58732.19,filiale,4,17,16,14.0,1,9.2,,0
CL003559,31,mass,133,2,0,1,0,0,1043.3,0.0,app,18,4,10,23.1,0,8.2,,0
CL003560,50,affluent,138,7,0,0,1,1,8312.9,194217.88,web,2,13,15,33.3,3,6.8,,0
CL003561,24,mass,27,2,0,1,0,0,8134.65,0.0,app,16,9,10,-17.1,0,9.5,,0
CL003562,31,mass,89,2,1,0,0,0,1209.96,0.0,filiale,5,9,15,1.4,0,8.9,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003563,47,mass,108,4,0,1,0,0,5890.5,0.0,web,4,11,13,-3.7,0,5.9,,1
CL003564,72,mass,82,2,0,0,0,0,4551.3,0.0,web,0,8,12,-1.3,0,10.0,,1
CL003565,71,mass,113,5,1,1,0,0,2756.25,0.0,filiale,0,18,19,-9.0,0,6.1,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003566,37,mass,99,2,1,0,1,0,5456.78,0.0,app,14,13,16,5.1,0,6.9,,0
CL003567,47,mass,93,4,0,1,1,0,1912.38,0.0,app,12,7,6,-14.1,1,5.2,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL003568,30,affluent,119,6,1,1,0,0,56869.78,0.0,app,26,13,12,6.8,0,8.0,,0
CL003569,69,mass,109,2,0,1,1,0,2372.01,0.0,app,13,9,15,15.0,0,6.1,,0
CL003570,36,affluent,89,5,1,0,0,1,18845.5,43754.4,web,4,19,6,-5.1,0,4.5,Ha menzionato un'offerta ricevuta da una banca online con canone azzerato.,1
CL003571,72,mass,189,4,1,0,0,0,2821.95,0.0,app,13,17,13,14.6,0,10.0,,0
CL003572,75,affluent,267,4,1,1,1,1,49626.77,172618.12,app,12,14,11,2.6,1,4.0,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,0
CL003573,65,mass,76,2,1,1,0,0,7259.02,0.0,app,11,10,7,12.4,2,7.7,,0
CL003574,41,mass,130,6,0,1,0,0,420.09,0.0,app,15,14,11,4.8,1,8.3,,0
CL003575,82,mass,118,3,1,1,0,0,5590.47,0.0,app,14,15,6,-10.1,1,7.4,,0
CL003576,65,affluent,142,4,1,0,0,1,5550.4,23755.48,web,1,20,10,0.7,1,6.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL003577,62,mass,70,2,0,1,0,0,3270.87,0.0,app,13,9,12,-4.3,0,5.0,,0
CL003578,76,mass,216,1,1,0,0,0,4034.52,0.0,filiale,0,13,11,11.1,0,,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003579,78,affluent,103,7,1,1,0,1,19436.48,72497.31,app,14,26,10,-1.8,0,9.7,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL003580,25,mass,134,1,0,0,0,0,6979.53,0.0,app,18,5,8,13.7,0,8.7,,0
CL003581,78,affluent,92,5,0,1,0,0,51012.62,0.0,app,14,5,12,7.2,0,7.7,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,0
CL003582,70,mass,76,2,0,1,0,0,2216.93,0.0,app,18,6,9,3.4,0,10.0,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL003583,33,mass,70,4,1,1,1,1,2145.62,24441.37,filiale,3,13,15,4.0,0,8.9,,1
CL003584,40,mass,100,2,1,1,0,0,4305.41,0.0,web,3,13,14,12.8,1,6.1,,0
CL003585,69,mass,318,2,0,1,0,0,1108.36,0.0,app,8,3,40,9.0,0,8.8,,1
CL003586,34,mass,92,2,0,1,0,0,2894.94,0.0,filiale,5,10,17,12.5,0,7.4,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003587,49,mass,61,3,0,0,0,0,14962.02,0.0,web,2,9,8,-11.4,0,4.9,,1
CL003588,65,mass,168,3,1,1,0,0,1146.34,0.0,filiale,5,16,12,-5.5,0,10.0,,0
CL003589,62,affluent,217,4,0,0,1,0,19646.49,0.0,app,6,17,8,1.1,0,8.6,,0
CL003590,80,affluent,103,3,0,1,0,0,15657.24,0.0,app,11,8,8,-2.2,0,2.8,,0
CL003591,27,mass,134,1,0,1,0,0,27031.04,0.0,app,16,4,9,-10.3,1,8.1,,0
CL003592,39,mass,175,4,1,1,0,0,2740.58,0.0,app,14,18,5,16.0,0,,,0
CL003593,85,mass,194,4,1,1,0,0,2887.57,0.0,filiale,0,12,13,-12.7,0,9.0,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,0
CL003594,57,affluent,82,7,1,1,0,1,10552.0,90084.05,app,16,30,9,12.7,1,8.8,,0
CL003595,36,affluent,96,4,0,0,0,0,26907.2,0.0,app,10,11,11,22.4,0,8.6,,0
CL003596,39,mass,111,3,0,0,0,1,5671.17,142002.99,web,4,5,9,-5.1,0,6.3,,0
CL003597,42,mass,173,4,1,1,0,1,2003.72,82604.35,web,2,12,14,-25.6,0,8.3,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL003598,56,affluent,83,2,1,1,0,0,64965.39,0.0,web,2,12,13,-4.7,0,10.0,Interessato a una consulenza sulla previdenza integrativa.,0
CL003599,38,affluent,149,5,0,0,0,1,34054.47,87563.3,app,10,14,16,-8.2,0,9.8,,0
CL003600,61,mass,108,3,1,1,0,0,9573.07,0.0,app,9,21,15,-15.9,1,4.4,,0
CL003601,49,affluent,84,2,0,1,0,0,19859.49,0.0,app,13,5,12,6.0,0,10.0,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,0
CL003602,60,mass,116,6,1,0,0,0,5535.11,0.0,filiale,1,14,10,6.3,0,6.8,,0
CL003603,30,mass,17,1,0,0,0,1,3670.98,8860.78,app,12,5,12,6.6,1,6.1,,0
CL003604,61,affluent,56,3,1,1,0,1,99079.01,391000.41,filiale,0,16,17,-10.1,0,7.6,,0
CL003605,81,mass,83,2,0,0,0,0,4937.62,0.0,app,7,6,12,14.0,2,9.0,,1
CL003606,28,mass,100,1,1,1,0,1,4482.24,9439.98,filiale,3,14,13,-6.9,0,4.9,,0
CL003607,41,affluent,79,4,1,1,1,1,17665.02,50273.36,filiale,5,18,20,-11.6,0,6.8,,0
CL003608,65,affluent,92,5,1,1,0,0,16770.76,0.0,web,2,15,11,-12.1,0,8.7,Lamentele ripetute sulle commissioni applicate sul conto corrente.,1
CL003609,60,mass,112,1,1,0,0,0,5507.96,0.0,filiale,2,13,16,-7.9,0,7.7,,0
CL003610,64,mass,182,2,1,0,0,0,9298.69,0.0,app,14,12,13,2.3,0,7.7,Interessato a una consulenza sulla previdenza integrativa.,0
CL003611,56,affluent,104,3,0,1,0,1,14409.7,49551.73,app,14,12,10,-11.6,0,9.5,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003612,65,mass,79,2,1,0,0,0,4983.67,0.0,web,1,12,18,-8.8,1,4.0,,1
CL003613,60,private,335,7,0,1,0,1,157463.65,1829520.37,app,6,11,18,20.0,0,6.7,,0
CL003614,24,mass,71,1,1,0,0,0,6139.68,0.0,web,1,9,14,-6.7,0,10.0,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL003615,69,mass,212,3,1,1,0,0,956.47,0.0,app,7,11,10,11.6,0,5.9,,0
CL003616,49,mass,152,3,1,1,0,0,1934.76,0.0,app,11,13,13,2.0,1,6.9,,0
CL003617,23,affluent,50,6,0,1,0,1,7804.84,680100.58,app,14,15,9,12.5,0,7.0,,0
CL003618,46,private,230,6,1,1,0,1,137419.47,376999.24,filiale,3,15,8,3.5,0,4.3,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003619,48,mass,74,3,1,1,1,0,1976.58,0.0,web,1,12,7,1.1,1,4.8,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003620,25,mass,96,3,1,0,0,1,2845.18,6593.65,filiale,5,18,14,-2.9,0,5.9,,0
CL003621,85,affluent,159,5,1,1,0,1,9107.99,43810.24,filiale,0,18,21,-8.5,0,9.4,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL003622,34,mass,104,2,1,1,1,1,3093.59,5151.15,filiale,2,14,12,4.1,1,5.0,,0
CL003623,41,mass,202,6,1,1,0,0,1616.97,0.0,app,16,22,12,-5.6,0,9.9,,0
CL003624,49,affluent,102,2,0,0,0,1,52779.44,223330.1,filiale,3,9,8,-22.4,0,6.4,,1
CL003625,74,affluent,142,4,1,0,0,1,41071.29,12478.22,app,11,11,9,5.2,0,8.5,,0
CL003626,69,affluent,139,2,1,0,0,1,30545.29,202934.54,web,1,11,9,-0.3,0,8.3,,0
CL003627,70,mass,312,4,0,1,0,0,3388.87,0.0,filiale,0,6,14,5.5,0,7.7,,0
CL003628,35,mass,163,3,1,0,0,0,710.58,0.0,filiale,4,6,10,1.0,1,8.1,,0
CL003629,75,affluent,81,1,1,1,0,1,17665.58,118105.07,app,7,8,14,10.4,0,,,0
CL003630,74,mass,107,1,0,0,0,0,2241.03,0.0,web,0,4,10,6.4,0,9.0,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003631,50,mass,107,1,1,0,0,0,5555.52,0.0,app,11,11,18,-0.5,1,3.7,Ha menzionato un'offerta ricevuta da una banca online con canone azzerato.,0
CL003632,56,affluent,218,2,0,1,0,1,46606.53,24278.55,app,9,7,14,5.8,0,5.4,,0
CL003633,22,mass,189,4,0,1,0,0,5956.09,0.0,web,7,12,14,16.9,1,5.4,,1
CL003634,70,affluent,124,6,0,1,0,0,83157.69,0.0,web,1,7,9,-9.2,0,5.5,,0
CL003635,83,mass,116,4,1,1,0,1,2666.49,12722.53,app,9,15,11,-22.9,1,7.0,,0
CL003636,51,private,95,3,0,0,1,1,77064.58,78634.81,app,13,9,12,12.4,0,7.6,,0
CL003637,55,mass,115,1,1,0,0,1,11317.33,46242.45,web,2,8,10,8.4,0,10.0,,0
CL003638,52,mass,93,4,0,1,0,1,5164.66,3655.63,app,9,8,12,34.4,0,9.0,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,1
CL003639,25,affluent,162,2,1,0,0,1,21363.96,86724.67,app,22,18,12,2.3,0,6.5,,0
CL003640,60,mass,98,2,0,1,0,0,23432.26,0.0,filiale,1,7,14,-2.1,0,7.9,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,1
CL003641,67,affluent,88,6,1,1,0,1,44878.63,90364.77,app,8,24,13,6.4,0,9.2,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003642,81,mass,130,3,1,1,0,0,3746.25,0.0,filiale,0,12,11,11.4,0,8.9,,0
CL003643,81,affluent,157,4,1,1,0,1,14391.73,166970.58,web,1,10,12,8.4,2,5.7,,0
CL003644,52,affluent,196,1,0,0,1,1,88046.54,65474.06,app,21,4,13,-1.7,0,5.9,,0
CL003645,83,mass,105,1,0,0,0,0,5357.74,0.0,app,9,8,15,16.4,0,7.6,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,1
CL003646,54,mass,125,1,0,1,0,1,4546.28,16480.69,app,18,8,10,-10.7,0,5.7,,0
